,State,FIPS,County [2],County Seat,population,total area km,total area mi,Latitude,Longitude
2748,TX,48449,Titus,Mount Pleasant,"32,334","1,102.41",425.643,+33.214599°,–94.966783°
2749,TX,48451,Tom Green,San Angelo,"110,224","3,989.99","1,540.55",+31.401583°,–100.461355°
2750,TX,48453,Travis,Austin,"1,024,266","2,649.58","1,023.01",+30.239513°,–97.691270°
2751,TX,48455,Trinity,Groveton,"14,585","1,849.17",713.968,+31.087483°,–95.153291°
2752,TX,48457,Tyler,Woodville,"21,766","2,423.25",935.623,+30.769579°,–94.379449°
2753,TX,48459,Upshur,Gilmer,"39,309","1,534.82",592.599,+32.735878°,–94.941649°
2754,TX,48461,Upton,Rankin,"3,355","3,215.48","1,241.50",+31.353849°,–102.042013°
2755,TX,48463,Uvalde,Uvalde,"26,405","4,036.84","1,558.63",+29.350340°,–99.761074°
2756,TX,48465,Val Verde,Del Rio,"48,879","8,372.58","3,232.67",+29.884961°,–101.146646°
2757,TX,48467,Van Zandt,Canton,"52,579","2,226.38",859.61,+32.558948°,–95.836391°
2758,TX,48469,Victoria,Victoria,"86,793","2,302.07",888.836,+28.796370°,–96.971198°
2759,TX,48471,Walker,Huntsville,"67,861","2,075.89",801.504,+30.743090°,–95.569888°
2760,TX,48473,Waller,Hempstead,"43,205","1,341.14",517.818,+30.013578°,–95.982102°
2761,TX,48475,Ward,Monahans,"10,658","2,164.82",835.843,+31.513069°,–103.105113°
2762,TX,48477,Washington,Brenham,"33,718","1,610.33",621.751,+30.215075°,–96.410272°
2763,TX,48479,Webb,Laredo,"250,304","8,742.74","3,375.59",+27.770584°,–99.326641°
2764,TX,48481,Wharton,Wharton,"41,280","2,834.40","1,094.37",+29.278481°,–96.229675°
2765,TX,48483,Wheeler,Wheeler,"5,410","2,371.09",915.481,+35.392593°,–100.253107°
2766,TX,48485,Wichita,Wichita Falls,"131,500","1,639.76",633.116,+33.991103°,–98.716851°
2767,TX,48487,Wilbarger,Vernon,"13,535","2,532.73",977.893,+34.084920°,–99.242440°
2768,TX,48489,Willacy,Raymondville,"22,134","2,031.24",784.268,+26.481092°,–97.584224°
2769,TX,48491,Williamson,Georgetown,"422,679","2,938.18","1,134.44",+30.649030°,–97.605069°
2770,TX,48493,Wilson,Floresville,"42,918","2,093.77",808.411,+29.174303°,–98.085899°
2771,TX,48495,Winkler,Kermit,"7,110","2,178.87",841.267,+31.831416°,–103.055986°
2772,TX,48497,Wise,Decatur,"59,127","2,389.48",922.584,+33.219095°,–97.653997°
2773,TX,48499,Wood,Quitman,"41,964","1,801.90",695.718,+32.783588°,–95.382166°
2774,TX,48501,Yoakum,Plains,"7,879","2,071.27",799.721,+33.172397°,–102.823771°
2775,TX,48503,Young,Graham,"18,550","2,410.91",930.859,+33.158787°,–98.678267°
2776,TX,48505,Zapata,Zapata,"14,018","2,740.25","1,058.02",+26.996981°,–99.182603°
2777,TX,48507,Zavala,Crystal City,"11,677","3,371.48","1,301.73",+28.864652°,–99.759830°
2778,UT,49001,Beaver,Beaver,"6,629","6,713.09","2,591.94",+38.357535°,–113.238948°
2779,UT,49003,Box Elder,Brigham City,"49,975","17,428.85","6,729.32",+41.476021°,–113.052922°
2780,UT,49005,Cache,Logan,"112,656","3,038.12","1,173.02",+41.734225°,–111.744581°
2781,UT,49007,Carbon,Price,"21,403","3,845.05","1,484.58",+39.670050°,–110.590357°
2782,UT,49009,Daggett,Manila,"1,059","1,866.63",720.709,+40.890099°,–109.505786°
2783,UT,49011,Davis,Farmington,"306,479","1,641.96",633.962,+41.037045°,–112.202123°
2784,UT,49013,Duchesne,Duchesne,"18,607","8,432.80","3,255.92",+40.289649°,–110.429830°
2785,UT,49015,Emery,Castle Dale,"10,976","11,581.93","4,471.81",+39.009028°,–110.721111°
2786,UT,49017,Garfield,Panguitch,"5,172","13,489.30","5,208.25",+37.831622°,–111.450886°
2787,UT,49019,Grand,Moab,"9,225","9,540.69","3,683.68",+38.974326°,–109.573450°
2788,UT,49021,Iron,Parowan,"46,163","8,549.76","3,301.08",+37.882727°,–113.290059°
2789,UT,49023,Juab,Nephi,"10,246","8,822.53","3,406.40",+39.710827°,–112.794262°
2790,UT,49025,Kane,Kanab,"7,125","10,641.01","4,108.52",+37.275118°,–111.815413°
2791,UT,49027,Millard,Fillmore,"12,503","17,684.16","6,827.89",+39.094540°,–113.525014°
2792,UT,49029,Morgan,Morgan,"9,469","1,582.24",610.905,+41.091027°,–111.577885°
2793,UT,49031,Piute,Junction,"1,556","1,983.20",765.717,+38.335881°,–112.129376°
2794,UT,49033,Rich,Randolph,"2,264","2,813.65","1,086.36",+41.627598°,–111.240227°
2795,UT,49035,Salt Lake,Salt Lake City,"1,029,655","2,091.07",807.367,+40.667882°,–111.924244°
2796,UT,49037,San Juan,Monticello,"14,746","20,546.77","7,933.15",+37.623064°,–109.789320°
2797,UT,49039,Sanpete,Manti,"27,822","4,150.55","1,602.54",+39.380588°,–111.570451°
2798,UT,49041,Sevier,Richfield,"20,802","4,968.63","1,918.40",+38.746825°,–111.811930°
2799,UT,49043,Summit,Coalville,"36,324","4,874.28","1,881.97",+40.872060°,–110.968486°
2800,UT,49045,Tooele,Tooele,"58,218","18,870.86","7,286.08",+40.467692°,–113.124015°
2801,UT,49047,Uintah,Vernal,"32,588","11,658.54","4,501.39",+40.125887°,–109.517748°
2802,UT,49049,Utah,Provo,"516,564","5,553.23","2,144.11",+40.120409°,–111.668667°
2803,UT,49051,Wasatch,Heber,"23,530","3,123.49","1,205.99",+40.334884°,–111.161568°
2804,UT,49053,Washington,St. George,"138,115","6,293.55","2,429.95",+37.262531°,–113.487800°
2805,UT,49055,Wayne,Loa,"2,778","6,388.18","2,466.49",+38.261229°,–110.990323°
2806,UT,49057,Weber,Ogden,"231,236","1,707.80",659.386,+41.270355°,–111.875879°
2807,VT,50001,Addison,Middlebury,"36,821","2,092.08",807.757,+44.031248°,–73.141581°
2808,VT,50003,Bennington,"Bennington, Manchester","37,125","1,755.12",677.656,+43.035325°,–73.111460°
2809,VT,50005,Caledonia,St. Johnsbury,"31,227","1,703.01",657.537,+44.468791°,–72.112168°
2810,VT,50007,Chittenden,Burlington,"156,545","1,603.98",619.299,+44.460676°,–73.070525°
2811,VT,50009,Essex,Guildhall,"6,306","1,749.00",675.294,+44.724021°,–71.732736°
2812,VT,50011,Franklin,St. Albans,"47,746","1,792.22",691.982,+44.858964°,–72.909402°
2813,VT,50013,Grand Isle,North Hero,"6,970",504.188,194.668,+44.801788°,–73.300758°
2814,VT,50015,Lamoille,Hyde Park,"24,475","1,200.94",463.686,+44.603504°,–72.638356°
2815,VT,50017,Orange,Chelsea,"28,936","1,792.96",692.265,+44.003392°,–72.369687°
2816,VT,50019,Orleans,Newport,"27,231","1,867.81",721.164,+44.828442°,–72.251630°
2817,VT,50021,Rutland,Rutland,"61,642","2,446.97",944.78,+43.580844°,–73.038196°
2818,VT,50023,Washington,Montpelier,"59,534","1,801.14",695.423,+44.274953°,–72.609475°
2819,VT,50025,Windham,Newfane,"44,513","2,066.99",798.068,+42.999143°,–72.716335°
2820,VT,50027,Windsor,Woodstock,"56,670","2,529.86",976.784,+43.588143°,–72.591515°
2821,VA,51001,Accomack,Accomac,"33,164","3,392.98","1,310.04",+37.765944°,–75.757807°
2822,VA,51003,Albemarle,Charlottesville[13],"98,970","1,880.64",726.117,+38.024184°,–78.553506°
2823,VA,51005,Alleghany,Covington [13],"16,250","1,162.26",448.753,+37.787905°,–80.008669°
2824,VA,51007,Amelia,Amelia Courthouse,"12,690",928.567,358.522,+37.336131°,–77.973218°
2825,VA,51009,Amherst,Amherst,"32,353","1,240.22",478.849,+37.630362°,–79.147848°
2826,VA,51011,Appomattox,Appomattox,"14,973",866.949,334.731,+37.370725°,–78.810940°
2827,VA,51013,Arlington,Arlington,"207,627",67.518,26.068,+38.878337°,–77.100703°
2828,VA,51015,Augusta,Staunton [13],"73,750","2,514.50",970.855,+38.167807°,–79.146682°
2829,VA,51017,Bath,Warm Springs,"4,731","1,384.56",534.583,+38.068988°,–79.732898°
2830,VA,51019,Bedford,Bedford [13],"68,676","1,992.36",769.254,+37.312408°,–79.527947°
2831,VA,51021,Bland,Bland,"6,824",929.101,358.728,+37.130612°,–81.125853°
2832,VA,51023,Botetourt,Fincastle,"33,148","1,413.90",545.911,+37.553193°,–79.805318°
2833,VA,51025,Brunswick,Lawrenceville,"17,434","1,474.70",569.385,+36.764531°,–77.860916°
2834,VA,51027,Buchanan,Grundy,"24,098","1,304.95",503.843,+37.268120°,–82.038151°
2835,VA,51029,Buckingham,Buckingham,"17,146","1,511.40",583.556,+37.573928°,–78.529169°
2836,VA,51031,Campbell,Rustburg,"54,842","1,313.97",507.327,+37.210151°,–79.095429°
2837,VA,51033,Caroline,Bowling Green,"28,545","1,390.49",536.869,+38.030319°,–77.352348°
2838,VA,51035,Carroll,Hillsville,"30,042","1,237.09",477.643,+36.732426°,–80.728043°
2839,VA,51036,Charles City,Charles City,"7,256",528.985,204.242,+37.361048°,–77.054171°
2840,VA,51037,Charlotte,Charlotte Court House,"12,586","1,236.77",477.521,+37.014091°,–78.661424°
2841,VA,51041,Chesterfield,Chesterfield,"316,236","1,131.71",436.955,+37.378434°,–77.585847°
2842,VA,51043,Clarke,Berryville,"14,034",461.956,178.362,+39.115931°,–77.992004°
2843,VA,51045,Craig,New Castle,"5,190",856.288,330.615,+37.473129°,–80.231734°
2844,VA,51047,Culpeper,Culpeper,"46,689",990.783,382.544,+38.485930°,–77.956476°
2845,VA,51049,Cumberland,Cumberland,"10,052",776.351,299.751,+37.520189°,–78.252836°
2846,VA,51051,Dickenson,Clintwood,"15,903",864.182,333.662,+37.137081°,–82.349208°
2847,VA,51053,Dinwiddie,Dinwiddie,"28,001","1,313.62",507.192,+37.073498°,–77.635492°
2848,VA,51057,Essex,Tappahannock,"11,151",740.738,286.001,+37.939480°,–76.941871°
2849,VA,51059,Fairfax,Fairfax [13],"1,081,726","1,052.17",406.246,+38.833743°,–77.276117°
2850,VA,51061,Fauquier,Warrenton,"65,203","1,686.67",651.225,+38.744103°,–77.821585°
2851,VA,51063,Floyd,Floyd,"15,279",987.541,381.292,+36.931438°,–80.350309°
2852,VA,51065,Fluvanna,Palmyra,"25,691",751.481,290.148,+37.830606°,–78.284445°
2853,VA,51067,Franklin,Rocky Mount,"56,159","1,842.90",711.548,+36.992350°,–79.883959°
2854,VA,51069,Frederick,Winchester [13],"78,305","1,076.16",415.507,+39.203637°,–78.263916°
2855,VA,51071,Giles,Pearisburg,"17,286",933.486,360.421,+37.311930°,–80.717178°
2856,VA,51073,Gloucester,Gloucester Courthouse,"36,858",745.866,287.981,+37.403541°,–76.523505°
2857,VA,51075,Goochland,Goochland,"21,717",750.85,289.905,+37.724166°,–77.914273°
2858,VA,51077,Grayson,Independence,"15,533","1,155.02",445.955,+36.656303°,–81.225337°
2859,VA,51079,Greene,Stanardsville,"18,403",406.383,156.905,+38.297981°,–78.470163°
2860,VA,51081,Greensville,Emporia [13],"12,243",768.726,296.807,+36.680225°,–77.560261°
2861,VA,51083,Halifax,Halifax,"36,241","2,148.74",829.634,+36.766461°,–78.939614°
2862,VA,51085,Hanover,Hanover Courthouse,"99,863","1,227.15",473.806,+37.760166°,–77.490992°
2863,VA,51087,Henrico,Richmond [13],"306,935",634.307,244.907,+37.437521°,–77.300333°
2864,VA,51089,Henry,Martinsville [13],"54,151",995.54,384.38,+36.620593°,–79.980584°
2865,VA,51091,Highland,Monterey,"2,321","1,077.06",415.853,+38.356672°,–79.567958°
2866,VA,51093,Isle of Wight,Isle of Wight,"35,270",939.721,362.828,+36.901418°,–76.707569°
2867,VA,51095,James City,Williamsburg[13],"67,009",464.23,179.241,+37.324427°,–76.778319°
2868,VA,51097,King and Queen,King and Queen Court House,"6,945",845.077,326.286,+37.720995°,–76.891090°
2869,VA,51099,King George,King George,"23,584",486.29,187.758,+38.277179°,–77.162702°
2870,VA,51101,King William,King William,"15,935",739.79,285.634,+37.708260°,–77.091054°
2871,VA,51103,Lancaster,Lancaster,"11,391",599.317,231.398,+37.703831°,–76.413199°
2872,VA,51105,Lee,Jonesville,"25,587","1,132.89",437.409,+36.702162°,–83.130334°
2873,VA,51107,Loudoun,Leesburg,"312,311","1,349.74",521.138,+39.081130°,–77.638857°
2874,VA,51109,Louisa,Louisa,"33,153","1,323.15",510.871,+37.971681°,–77.959178°
2875,VA,51111,Lunenburg,Lunenburg,"12,914","1,119.85",432.376,+36.945757°,–78.242313°
2876,VA,51113,Madison,Madison,"13,308",833.651,321.874,+38.412059°,–78.276961°
2877,VA,51115,Mathews,Mathews,"8,978",652.579,251.962,+37.425348°,–76.268808°
2878,VA,51117,Mecklenburg,Boydton,"32,727","1,759.19",679.228,+36.687256°,–78.368959°
2879,VA,51119,Middlesex,Saluda,"10,959",545.871,210.761,+37.606828°,–76.527958°
2880,VA,51121,Montgomery,Christiansburg,"94,392","1,008.19",389.265,+37.174885°,–80.387314°
2881,VA,51125,Nelson,Lovingston,"15,020","1,228.45",474.306,+37.790016°,–78.879394°
2882,VA,51127,New Kent,New Kent,"18,429",578.789,223.471,+37.498974°,–76.993339°
2883,VA,51131,Northampton,Eastville,"12,389","2,059.69",795.249,+37.302629°,–75.923868°
2884,VA,51133,Northumberland,Heathsville,"12,330",739.754,285.621,+37.856974°,–76.379687°
2885,VA,51135,Nottoway,Nottoway,"15,853",818.563,316.049,+37.143696°,–78.052162°
2886,VA,51137,Orange,Orange,"33,481",889.051,343.264,+38.250439°,–78.009980°
2887,VA,51139,Page,Luray,"24,042",813.451,314.075,+38.623751°,–78.490471°
2888,VA,51141,Patrick,Stuart,"18,490","1,258.38",485.863,+36.667327°,–80.286141°
2889,VA,51143,Pittsylvania,Chatham,"63,506","2,533.46",978.175,+36.821721°,–79.398502°
2890,VA,51145,Powhatan,Powhatan,"28,046",679.475,262.347,+37.549404°,–77.912855°
2891,VA,51147,Prince Edward,Farmville,"23,368",916.433,353.837,+37.224881°,–78.432957°
2892,VA,51149,Prince George,Prince George,"35,725",729.964,281.84,+37.187326°,–77.220993°
2893,VA,51153,Prince William,Manassas [13],"402,002",902.546,348.475,+38.702332°,–77.478887°
2894,VA,51155,Pulaski,Pulaski,"34,872",853.644,329.594,+37.063385°,–80.713444°
2895,VA,51157,Rappahannock,Washington,"7,373",691.594,267.026,+38.684522°,–78.168824°
2896,VA,51159,Richmond,Warsaw,"9,254",560.363,216.357,+37.942894°,–76.730561°
2897,VA,51161,Roanoke,Salem [13],"92,376",650.725,251.247,+37.331077°,–80.190110°
2898,VA,51163,Rockbridge,Lexington [13],"22,307","1,556.51",600.972,+37.814517°,–79.447754°
2899,VA,51165,Rockingham,Harrisonburg[13],"76,314","2,210.18",853.357,+38.511257°,–78.876307°
2900,VA,51167,Russell,Lebanon,"28,897","1,234.79",476.754,+36.933420°,–82.095934°
2901,VA,51169,Scott,Gate City,"23,177","1,395.07",538.639,+36.712778°,–82.613627°
2902,VA,51171,Shenandoah,Woodstock,"41,993","1,326.53",512.174,+38.856204°,–78.573987°
2903,VA,51173,Smyth,Marion,"32,208","1,171.42",452.289,+36.842318°,–81.539786°
2904,VA,51175,Southampton,Courtland,"18,570","1,560.03",602.33,+36.720173°,–77.103856°
2905,VA,51177,Spotsylvania,Spotsylvania Courthouse,"122,397","1,072.92",414.256,+38.182311°,–77.656280°
2906,VA,51179,Stafford,Stafford,"128,961",725.011,279.929,+38.418933°,–77.459043°
2907,VA,51181,Surry,Surry,"7,058",803.693,310.307,+37.119761°,–76.880172°
2908,VA,51183,Sussex,Sussex,"12,087","1,276.42",492.828,+36.926645°,–77.259732°
2909,VA,51185,Tazewell,Tazewell,"45,078","1,346.72",519.971,+37.125395°,–81.562924°
2910,VA,51187,Warren,Front Royal,"37,575",561.356,216.741,+38.908187°,–78.207131°
2911,VA,51191,Washington,Abingdon,"54,876","1,465.92",565.994,+36.747813°,–81.950291°
2912,VA,51193,Westmoreland,Montross,"17,454",655.18,252.967,+38.109191°,–76.804170°
2913,VA,51195,Wise,Wise,"41,452","1,049.54",405.229,+36.974561°,–82.621560°
2914,VA,51197,Wythe,Wytheville,"29,235","1,203.43",464.647,+36.901471°,–81.084209°
2915,VA,51199,York,Yorktown,"65,464",556.74,214.958,+37.220914°,–76.395533°
2916,VA,51510,Alexandria [9],—,"139,966",40.06,15.467,+38.818343°,–77.082026°
2917,VA,51515,Bedford [9],—,"6,222",17.875,6.902,+37.338156°,–79.520705°
2918,VA,51520,Bristol [9],—,"17,835",34.067,13.153,+36.616954°,–82.157564°
2919,VA,51530,Buena Vista [9],—,"6,650",17.586,6.79,+37.731663°,–79.356375°
2920,VA,51540,Charlottesville[9],—,"43,475",26.57,10.258,+38.037658°,–78.485381°
2921,VA,51550,Chesapeake [9],—,"222,209",908.722,350.859,+36.679376°,–76.301788°
2922,VA,51570,Colonial Heights [9],—,"17,411",20.234,7.812,+37.261685°,–77.396804°
2923,VA,51580,Covington [9],—,"5,961",14.685,5.67,+37.778143°,–79.986039°
2924,VA,51590,Danville [9],—,"43,055",113.826,43.948,+36.583334°,–79.408071°
2925,VA,51595,Emporia [9],—,"5,927",18.047,6.968,+36.696182°,–77.535975°
2926,VA,51600,Fairfax [9],—,"22,565",16.255,6.276,+38.853183°,–77.299025°
2927,VA,51610,Falls Church [9],—,"12,332",5.177,1.999,+38.883787°,–77.174639°
2928,VA,51620,Franklin [9],—,"8,582",21.623,8.349,+36.684014°,–76.941396°
2929,VA,51630,Fredericksburg[9],—,"24,286",27.222,10.51,+38.299272°,–77.486658°
2930,VA,51640,Galax [9],—,"7,042",21.444,8.28,+36.665640°,–80.914308°
2931,VA,51650,Hampton [9],—,"137,436",353.013,136.299,+37.048030°,–76.297149°
2932,VA,51660,Harrisonburg [9],—,"48,914",45.263,17.476,+38.436013°,–78.874197°
2933,VA,51670,Hopewell [9],—,"22,591",27.978,10.802,+37.291010°,–77.298944°
2934,VA,51678,Lexington [9],—,"7,042",6.535,2.523,+37.782332°,–79.444320°
2935,VA,51680,Lynchburg [9],—,"75,568",128.585,49.647,+37.399016°,–79.195458°
2936,VA,51683,Manassas [9],—,"37,821",25.739,9.938,+38.747561°,–77.484727°
2937,VA,51685,Manassas Park[9],—,"14,273",6.565,2.535,+38.768991°,–77.448681°
2938,VA,51690,Martinsville [9],—,"13,821",28.51,11.008,+36.683527°,–79.863648°
2939,VA,51700,Newport News[9],—,"180,719",309.444,119.477,+37.075978°,–76.521719°
2940,VA,51710,Norfolk [9],—,"242,803",249.548,96.351,+36.923015°,–76.244641°
2941,VA,51720,Norton [9],—,"3,958",19.465,7.515,+36.931549°,–82.625996°
2942,VA,51730,Petersburg [9],—,"32,420",60.031,23.178,+37.204730°,–77.392368°
2943,VA,51735,Poquoson [9],—,"12,150",203.122,78.426,+37.128360°,–76.303534°
2944,VA,51740,Portsmouth [9],—,"95,535",121.036,46.733,+36.859430°,–76.356269°
2945,VA,51750,Radford [9],—,"16,408",26.435,10.207,+37.120036°,–80.557048°
2946,VA,51760,Richmond [9],—,"204,214",161.775,62.462,+37.531399°,–77.476009°
2947,VA,51770,Roanoke [9],—,"97,032",111.118,42.903,+37.277830°,–79.958472°
2948,VA,51775,Salem [9],—,"24,802",37.654,14.539,+37.285333°,–80.055241°
2949,VA,51790,Staunton [9],—,"23,746",51.891,20.035,+38.158056°,–79.061501°
2950,VA,51800,Suffolk [9],—,"84,585","1,111.34",429.091,+36.697157°,–76.634781°
2951,VA,51810,Virginia Beach[9],—,"437,994","1,288.10",497.338,+36.779322°,–76.024020°
2952,VA,51820,Waynesboro [9],—,"21,006",39.37,15.201,+38.067157°,–78.901420°
2953,VA,51830,Williamsburg [9],—,"14,068",23.785,9.183,+37.269293°,–76.706717°
2954,VA,51840,Winchester [9],—,"26,203",23.967,9.254,+39.173869°,–78.176356°
2955,WA,53001,Adams,Ritzville,"18,728","4,998.29","1,929.85",+47.004840°,–118.533308°
2956,WA,53003,Asotin,Asotin,"21,623","1,659.26",640.644,+46.181861°,–117.227781°
2957,WA,53005,Benton,Prosser,"175,177","4,558.37","1,760.00",+46.228072°,–119.516864°
2958,WA,53007,Chelan,Wenatchee,"72,453","7,754.12","2,993.88",+47.859892°,–120.618543°
2959,WA,53009,Clallam,Port Angeles,"71,404","6,916.92","2,670.64",+48.113009°,–123.930611°
2960,WA,53011,Clark,Vancouver,"425,363","1,699.64",656.233,+45.771674°,–122.485903°
2961,WA,53013,Columbia,Dayton,"4,078","2,262.31",873.481,+46.292851°,–117.911635°
2962,WA,53015,Cowlitz,Kelso,"102,410","3,020.47","1,166.21",+46.185923°,–122.658682°
2963,WA,53017,Douglas,Waterville,"38,431","4,788.00","1,848.66",+47.735866°,–119.695880°
2964,WA,53019,Ferry,Republic,"7,551","5,846.44","2,257.32",+48.437246°,–118.517074°
2965,WA,53021,Franklin,Pasco,"78,163","3,277.40","1,265.41",+46.534580°,–118.906944°
2966,WA,53023,Garfield,Pomeroy,"2,266","1,860.16",718.211,+46.429474°,–117.536715°
2967,WA,53025,Grant,Ephrata,"89,120","7,229.48","2,791.32",+47.213633°,–119.467788°
2968,WA,53027,Grays Harbor,Montesano,"72,797","5,761.18","2,224.41",+47.142786°,–123.827043°
2969,WA,53029,Island,Coupeville,"78,506","1,340.00",517.375,+48.158436°,–122.670503°
